age,bedroom,city,date,func,latitude,location,longitude,meterage,parking,price,price_per_meter,properties,region,region_city_loc,title,type
 ساله,"2,  خوابه",,11 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"114,  متر","1,  پارکینگ",18.8 میلیارد,165 میلیون,مسکونی,,تهران ، منطقه 3 ، جلفا,فروش آپارتمان/برج 2 خوابه در جلفا - منطقه 3 ,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"125,  متر","1,  پارکینگ",15 میلیارد,120 میلیون,مسکونی,,تهران ، منطقه 22 ، ابشار,فروش آپارتمان/برج 2 خوابه در ابشار - منطقه 22 ,مسکونی
"7,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"130,  متر","1,  پارکینگ",19 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,"130 متر, 3 خواب, سعادت آباد",مسکونی
"5,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"132,  متر","1,  پارکینگ",16.8 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,"فروش 135 متر, 3 خواب, سعادت آباد",مسکونی
"6,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"130,  متر","2,  پارکینگ",21.8 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,"130 متر, 3 خواب, سعادت آباد",مسکونی
"20,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"163,  متر","1,  پارکینگ",22 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,"فروش آپارتمان 163 متری, 3 خوابه, سعادت آباد",مسکونی
"21,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"130,  متر","1,  پارکینگ",0,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,خرید آپارتمان 3 خوابه در سعادت اباد,مسکونی
"20,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"130,  متر","1,  پارکینگ",16.3 میلیارد,125 میلیون,مسکونی,,تهران ، منطقه 3 ، دیباجی جنوبی,"130متر, سرمایه گذاری",مسکونی
"5,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"108,  متر","1,  پارکینگ",10.9 میلیارد,101 میلیون,مسکونی,,تهران ، منطقه 5 ، جنت اباد مرکزی,108متر/ 2خواب/ فول امکانات/ سالن پرده خور 2کله,مسکونی
"20,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"150,  متر","1,  پارکینگ",0,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,شهرک غرب دریا توحیدها 150 متر تکواحدی,مسکونی
,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"85,  متر"," پارکینگ,  ساله",7.2 میلیارد,,مسکونی,,تهران ، منطقه 9 ، استاد معین,85 متر نوساز لوکس‌استاد معین,مسکونی
"5,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"70,  متر","1,  پارکینگ",6.7 میلیارد,95 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,70 متر / 2 خواب / 5 ساله / تاپ لوکیشن پونک ,مسکونی
"7,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"95,  متر","2,  پارکینگ",13.8 میلیارد,,مسکونی,,تهران ، منطقه 2 ، مرزداران غربی,مرزداران 95 متر / رو به آفتاب ,مسکونی
"22,  ساله","3,  خوابه",,10 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"133,  متر","1,  پارکینگ",27.3 میلیارد,205 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,133 متر 3 خواب شهرک غرب گلستان جنوبی,مسکونی
 ساله,"3,  خوابه",,6 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"165,  متر","2,  پارکینگ",28.9 میلیارد,175 میلیون,مسکونی,,تهران ، منطقه 2 ، مرزداران غربی,مرزداران 165 متر نوساز کلید نخورده ,مسکونی
"15,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"108,  متر","1,  پارکینگ",15.1 میلیارد,140 میلیون,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,108 متر 3 خواب علامه جنوبی,مسکونی
"25,  ساله","3,  خوابه",,10 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"150,  متر","1,  پارکینگ",23.5 میلیارد,156.7 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,150متر3خواب شهرک غرب زرافشان,مسکونی
"22,  ساله","3,  خوابه",,10 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"133,  متر","1,  پارکینگ",31 میلیارد,233 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,133 متر 3 خواب شهرک غرب مهستان,مسکونی
"15,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"160,  متر","1,  پارکینگ",22.6 میلیارد,141 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,160متر 3خواب شهرک غرب,مسکونی
 ساله,"3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"143,  متر","2,  پارکینگ",31.5 میلیارد,220 میلیون,مسکونی,,تهران ، منطقه 1 ، بلوار اندرزگو,اپارتمان 145مترنوساز/لواسانی اندرزگو/مشاعات,مسکونی
"12,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"102,  متر","1,  پارکینگ",12.2 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,102 متر 2 خواب سعادت‌آباد,مسکونی
"20,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"140,  متر","1,  پارکینگ",28 میلیارد,,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,140 متر برجهای هرمزان,مسکونی
"12,  ساله","1,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"60,  متر","1,  پارکینگ",8.9 میلیارد,,مسکونی,,تهران ، منطقه 2 ، کوی فراز,60 متر کوی فراز,مسکونی
"9,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"127,  متر","1,  پارکینگ",25.4 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,فروش آپارتمان/برج 3 خوابه در شهرک غرب - منطقه 2 ,مسکونی
"15,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"120,  متر","1,  پارکینگ",13.5 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سپهر,120 متر 2 خواب شهرک غرب,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"135,  متر","1,  پارکینگ",32.2 میلیارد,,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,135 متر  2 خواب مستر شهرک غرب,مسکونی
"20,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"130,  متر","1,  پارکینگ",32 میلیارد,,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,130 متر برج هرمزان,مسکونی
"25,  ساله","1,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"71,  متر","1,  پارکینگ",6.6 میلیارد,,مسکونی,,تهران ، منطقه 3 ، ظفر,فروش آپارتمان/برج 1 خوابه در ظفر - منطقه 3 ,مسکونی
"10,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"187,  متر","1,  پارکینگ",21.5 میلیارد,115 میلیون,مسکونی,,تهران ، منطقه 4 ، پاسداران - ضرابخانه,فروش آپارتمان/برج 3 خوابه در پاسداران - ضرابخانه - منطقه 4 ,مسکونی
"20,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"110,  متر","1,  پارکینگ",15.4 میلیارد,140 میلیون,مسکونی,,تهران ، منطقه 1 ، قیطریه,قیطریه پارک 110 متر ویو جنوب,مسکونی
"14,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"65,  متر","1,  پارکینگ",8.4 میلیارد,130 میلیون,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,65 متر 2 خواب سعادت آباد فول امکانات سند تکبرگ,مسکونی
"8,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"115,  متر","1,  پارکینگ",16.1 میلیارد,140 میلیون,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,"115متر 2خواب سعادت‌آباد بلوار سرو,لابی و لابی من",مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"105,  متر","1,  پارکینگ",21 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 3 ، ظفر,فروش آپارتمان/برج 2 خوابه در ظفر - منطقه 3 ,مسکونی
 ساله,"1,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"94,  متر","1,  پارکینگ",18.8 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 3 ، جردن,فروش آپارتمان/برج 1 خوابه در جردن - منطقه 3 ,مسکونی
 ساله,"3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"157,  متر","1,  پارکینگ",31.4 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 3 ، ظفر,فروش آپارتمان/برج 3 خوابه در ظفر - منطقه 3 ,مسکونی
 ساله,"1,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"78,  متر","1,  پارکینگ",12.5 میلیارد,160 میلیون,مسکونی,,تهران ، منطقه 4 ، پاسداران,فروش آپارتمان/برج 1 خوابه در پاسداران - منطقه 4 ,مسکونی
"4,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"150,  متر","1,  پارکینگ",25.5 میلیارد,170 میلیون,مسکونی,,تهران ، منطقه 3 ، ونک,فروش آپارتمان/برج 3 خوابه در ونک - منطقه 3 ,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"103,  متر","1,  پارکینگ",13 میلیارد,126 میلیون,مسکونی,,تهران ، منطقه 3 ، ظفر,فروش آپارتمان/برج 2 خوابه در ظفر - منطقه 3 ,مسکونی
"18,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"180,  متر","1,  پارکینگ",23.4 میلیارد,130 میلیون,مسکونی,,تهران ، منطقه 3 ، بلوار میرداماد,فروش آپارتمان/برج 3 خوابه در بلوار میرداماد - منطقه 3 ,مسکونی
"16,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"155,  متر","1,  پارکینگ",18.4 میلیارد,119 میلیون,مسکونی,,تهران ، منطقه 3 ، بلوار میرداماد,فروش آپارتمان/برج 3 خوابه در بلوار میرداماد - منطقه 3 ,مسکونی
"5,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"147,  متر","1,  پارکینگ",21.5 میلیارد,146.4 میلیون,مسکونی,,تهران ، منطقه 4 ، هروی,فروش آپارتمان/برج 3 خوابه در هروی - منطقه 4 ,مسکونی
"16,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"130,  متر","1,  پارکینگ",20.1 میلیارد,155 میلیون,مسکونی,,تهران ، منطقه 3 ، ونک,فروش آپارتمان/برج 3 خوابه در ونک - منطقه 3 ,مسکونی
"17,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"160,  متر","1,  پارکینگ",17 میلیارد,110.5 میلیون,مسکونی,,تهران ، منطقه 3 ، سید خندان,فروش آپارتمان/برج 3 خوابه در سید خندان - منطقه 3 ,مسکونی
 ساله,"3,  خوابه",,11 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"177,  متر","2,  پارکینگ",30.1 میلیارد,170 میلیون,مسکونی,,تهران ، منطقه 3 ، جلفا,فروش آپارتمان/برج در جلفا - منطقه 3 ,مسکونی
"1,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"110,  متر","1,  پارکینگ",16 میلیارد,145 میلیون,مسکونی,,تهران ، منطقه 3 ، ظفر,فروش آپارتمان/برج 2 خوابه در ظفر - منطقه 3 ,مسکونی
,"2,  خوابه",,11 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"96,  متر"," پارکینگ,  ساله",15.8 میلیارد,165 میلیون,مسکونی,,تهران ، منطقه 3 ، جلفا,فروش آپارتمان/برج در جلفا - منطقه 3 ,مسکونی
"19,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"135,  متر","1,  پارکینگ",15.3 میلیارد,113 میلیون,مسکونی,,تهران ، منطقه 3 ، قبا,فروش آپارتمان/برج 3 خوابه در قبا - منطقه 3 ,مسکونی
 ساله,"1,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"55,  متر"," پارکینگ, 9",4.1 میلیارد,,مسکونی,,تهران ، منطقه 10 ، ازادی - اذربایجان,"55متر1خواب ,شاهکاره مهندسی و نقشه ونور",مسکونی
"1,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"95,  متر","1,  پارکینگ",13.5 میلیارد,142 میلیون,مسکونی,,تهران ، منطقه 3 ، ظفر,فروش آپارتمان/برج 2 خوابه در ظفر - منطقه 3 ,مسکونی
 ساله,"3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"280,  متر","1,  پارکینگ",28 میلیارد,100 میلیون,مسکونی,,تهران ، منطقه 3 ، گاندی‎,فروش آپارتمان/برج 3 خوابه در گاندی‎ - منطقه 3 ,مسکونی
"22,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"111,  متر","1,  پارکینگ",13.3 میلیارد,120 میلیون,مسکونی,,تهران ، منطقه 3 ، جردن,111مترجردن/2خواب ,مسکونی
"10,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"100,  متر","2,  پارکینگ",9.9 میلیارد,,مسکونی,,تهران ، منطقه 3 ، دروس,اپارتمان شیک 100متر/تراس قابل چیدمان/دیباجی,مسکونی
 ساله,"3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"127,  متر","1,  پارکینگ",16.7 میلیارد,,مسکونی,,تهران ، منطقه 7 ، مطهری,فروش آپارتمان/برج 3 خوابه در مطهری - منطقه 7,مسکونی
"12,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"109,  متر","11,  پارکینگ",11 میلیارد,,مسکونی,,تهران ، منطقه 7 ، سهروردی شمالی,"109 متر فول, سهروردی شمالی",مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"110,  متر","1,  پارکینگ",16.5 میلیارد,,مسکونی,,تهران ، منطقه 7 ، سهروردی شمالی,فروش آپارتمان/برج 2 خوابه در سهروردی شمالی - منطقه 7,مسکونی
 ساله,"4,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"190,  متر"," پارکینگ, 18",17 میلیارد,,مسکونی,,تهران ، منطقه 7 ، سهروردی شمالی,190 متر 4 خوابه سهروردی شمالی ,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"110,  متر","1,  پارکینگ",16 میلیارد,,مسکونی,,تهران ، منطقه 7 ، سهروردی شمالی,110 متر سهروردی شمالی,مسکونی
 ساله,"3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"190,  متر","2,  پارکینگ",29 میلیارد,,مسکونی,,تهران ، منطقه 7 ، سهروردی شمالی,190 متر سهروردی شمالی,مسکونی
"20,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"120,  متر","1,  پارکینگ",16.8 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,سعادت آباد سرو غربی 120 متر تک واحد فروشی جنوبی,مسکونی
"8,  ساله","1,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"65,  متر","1,  پارکینگ",5.7 میلیارد,87 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,65 متر / 1 خواب / 8 ساله / تاپ لوکیشن ,مسکونی
"30,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"72,  متر","1,  پارکینگ",5.3 میلیارد,,مسکونی,,تهران ، منطقه 2 ، ستارخان,بهترین موقعیت خرید واحد در ستارخان ,مسکونی
"17,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"80,  متر","1,  پارکینگ",5.2 میلیارد,75 میلیون,مسکونی,,تهران ، منطقه 2 ، صادقیه,80 متر  2 خواب     در بهترین لوکیشن     فلکه دوم صادقیه,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"105,  متر","1,  پارکینگ",21 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 3 ، بلوار میرداماد,فروش آپارتمان/برج 2 خوابه در بلوار میرداماد - منطقه 3 ,مسکونی
"40,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"90,  متر","1,  پارکینگ",5.6 میلیارد,,مسکونی,,تهران ، منطقه 2 ، صادقیه,آپارتمان 90 متری 2 خواب,مسکونی
"3,  ساله","4,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"360,  متر","5,  پارکینگ",97.2 میلیارد,270 میلیون,مسکونی,,تهران ، منطقه 4 ، پاسداران,فروش آپارتمان/برج 4 خوابه در پاسداران - منطقه 4 ,مسکونی
"5,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"86,  متر","1,  پارکینگ",7.3 میلیارد,,مسکونی,,تهران ، منطقه 2 ، صادقیه,آپارتمان 86 متری دو خواب زیر قیمت,مسکونی
"23,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"130,  متر","1,  پارکینگ",15 میلیارد,115.4 میلیون,مسکونی,,تهران ، منطقه 3 ، ظفر,فروش آپارتمان/برج 3 خوابه در ظفر - منطقه 3 ,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"105,  متر","1,  پارکینگ",21 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 3 ، بلوار میرداماد,فروش آپارتمان/برج 2 خوابه در بلوار میرداماد - منطقه 3 ,مسکونی
 ساله,"3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"150,  متر","1,  پارکینگ",27.8 میلیارد,185 میلیون,مسکونی,,تهران ، منطقه 3 ، ظفر,فروش آپارتمان/برج 3 خوابه در ظفر - منطقه 3 ,مسکونی
 ساله,"3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"127,  متر","1,  پارکینگ",23.5 میلیارد,185 میلیون,مسکونی,,تهران ، منطقه 3 ، ظفر,فروش آپارتمان/برج 3 خوابه در ظفر - منطقه 3 ,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"108,  متر","1,  پارکینگ",21.6 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 4 ، پاسداران - ضرابخانه,فروش آپارتمان/برج 2 خوابه در پاسداران - ضرابخانه - منطقه 4 ,مسکونی
"1,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"240,  متر","1,  پارکینگ",35.5 میلیارد,,مسکونی,,تهران ، منطقه 1 ، فرمانیه,فروش آپارتمان/برج 3 خوابه در فرمانیه - منطقه 1 ,مسکونی
"17,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"145,  متر","1,  پارکینگ",18 میلیارد,124 میلیون,مسکونی,,تهران ، منطقه 3 ، ظفر,فروش آپارتمان/برج 3 خوابه در ظفر - منطقه 3 ,مسکونی
"1,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"90,  متر","1,  پارکینگ",13 میلیارد,,مسکونی,,تهران ، منطقه 3 ، اختیاریه,فروش آپارتمان/برج 2 خوابه در اختیاریه - منطقه 3 ,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"122,  متر","1,  پارکینگ",21.4 میلیارد,175 میلیون,مسکونی,,تهران ، منطقه 3 ، بلوار میرداماد,فروش آپارتمان/برج 2 خوابه در بلوار میرداماد - منطقه 3 ,مسکونی
"16,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"95,  متر","1,  پارکینگ",12.5 میلیارد,,مسکونی,,تهران ، منطقه 3 ، درب دوم,فروش آپارتمان/برج 2 خوابه در درب دوم - منطقه 3 ,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"120,  متر","1,  پارکینگ",19.2 میلیارد,160 میلیون,مسکونی,,تهران ، منطقه 4 ، پاسداران,فروش آپارتمان/برج 2 خوابه در پاسداران - منطقه 4 ,مسکونی
"19,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"135,  متر","1,  پارکینگ",15.3 میلیارد,113 میلیون,مسکونی,,تهران ، منطقه 3 ، قبا,فروش آپارتمان/برج 3 خوابه در قبا - منطقه 3 ,مسکونی
"5,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"100,  متر","1,  پارکینگ",14 میلیارد,140 میلیون,مسکونی,,تهران ، منطقه 3 ، بلوار میرداماد,فروش آپارتمان/برج 2 خوابه در بلوار میرداماد - منطقه 3 ,مسکونی
"16,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"124,  متر","1,  پارکینگ",17 میلیارد,137 میلیون,مسکونی,,تهران ، منطقه 3 ، بلوار میرداماد,فروش آپارتمان/برج 3 خوابه در بلوار میرداماد - منطقه 3 ,مسکونی
"1,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"110,  متر","1,  پارکینگ",16 میلیارد,145 میلیون,مسکونی,,تهران ، منطقه 3 ، ظفر,فروش آپارتمان/برج 2 خوابه در ظفر - منطقه 3 ,مسکونی
"1,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"170,  متر","3,  پارکینگ",32.3 میلیارد,190 میلیون,مسکونی,,تهران ، منطقه 3 ، بلوار میرداماد,فروش آپارتمان/برج 3 خوابه در بلوار میرداماد - منطقه 3 ,مسکونی
"30,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"90,  متر","1,  پارکینگ",8.5 میلیارد,94.4 میلیون,مسکونی,,تهران ، منطقه 3 ، جلفا,فروش آپارتمان/برج 2 خوابه در جلفا - منطقه 3 ,مسکونی
"15,  ساله","2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"100,  متر","1,  پارکینگ",13 میلیارد,130 میلیون,مسکونی,,تهران ، منطقه 3 ، بلوار میرداماد,فروش آپارتمان/برج 2 خوابه در بلوار میرداماد - منطقه 3 ,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"105,  متر","1,  پارکینگ",16.7 میلیارد,159.2 میلیون,مسکونی,,تهران ، منطقه 3 ، ظفر,فروش آپارتمان/برج 2 خوابه در ظفر - منطقه 3 ,مسکونی
 ساله,"3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"170,  متر","2,  پارکینگ",23.8 میلیارد,140 میلیون,مسکونی,,تهران ، منطقه 4 ، شهید عراقی,شهید عراقی/170متر/دوپارکینگ سندی,مسکونی
"10,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"145,  متر","1,  پارکینگ",29 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,فروش آپارتمان 145 مروارید سعادت آباد ,مسکونی
 ساله,"4,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"280,  متر","2,  پارکینگ",0,,مسکونی,,تهران ، منطقه 4 ، پاسداران,فروش آپارتمان 4 خوابه در پاسداران - منطقه 4 ,مسکونی
 ساله,"3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"126,  متر","1,  پارکینگ",17.6 میلیارد,140 میلیون,مسکونی,,تهران ، منطقه 3 ، جلفا,فروش آپارتمان/برج 3 خوابه در جلفا - منطقه 3 ,مسکونی
"3,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"268,  متر","3,  پارکینگ",67 میلیارد,250 میلیون,مسکونی,,تهران ، منطقه 3 ، دروس,265متر3ساله مشاعات بی همتا قلب دروس (ساختمان برند),مسکونی
"1,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"225,  متر","3,  پارکینگ",50.6 میلیارد,225 میلیون,مسکونی,,تهران ، منطقه 3 ، دروس,آپارتمان 225 متری 3 خواب قلب دروس  سازه ای مدرن  زیر قیمت,مسکونی
"12,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"240,  متر","2,  پارکینگ",0,,مسکونی,,تهران ، منطقه 3 ، دروس,فروش آپارتمان 3 خوابه در دروس - منطقه 3 ,مسکونی
"7,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"140,  متر","1,  پارکینگ",25.2 میلیارد,180 میلیون,مسکونی,,تهران ، منطقه 1 ، اجودانیه,140 متر// آجودانیه//  فروش,مسکونی
"2,  ساله","3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"200,  متر","2,  پارکینگ",50 میلیارد,250 میلیون,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,فروش اپارتمان 200 متری بلوار 24 متری,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"70,  متر","1,  پارکینگ",7 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس شرقی,فروش آپارتمان/ 2 خوابه در بلوار فردوس شرقی - منطقه 5 ,مسکونی
 ساله,"3,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"145,  متر","2,  پارکینگ",3.8 میلیارد,,مسکونی,,تهران ، منطقه 22 ، دریاچه چیتگر,پیش فروش سفیر/کامرانیه/الهیه/فرشته/تعاونی سپاشهر/چیتگر,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"135,  متر","1,  پارکینگ",27 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 3 ، دروس,فروش آپارتمان 2 خوابه در دروس,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"115,  متر","1,  پارکینگ",13.8 میلیارد,120 میلیون,مسکونی,,تهران ، منطقه 4 ، هروی,فروش آپارتمان/برج 2 خوابه در هروی - منطقه 4 ,مسکونی
